Product,Quantity,UnitPrice,PaymentType,TransactionID,TotalPrice,Customer_id,Gender,sale_date,
Chair,10,221.44,Gift Card,TX301472,2214.4,78,Male,2022-10-12,
Desk,3,129.41,Gift Card,TX301473,388.23,24,Male,2022-12-24,
Tablet,4,194.44,Online,TX301474,777.76,40,Female,2023-10-18,
Printer,10,7.42,Online,TX301475,74.2,127,Male,2023-12-31,
Phone,8,222.24,Online,TX301476,1777.92,39,Female,2023-09-20,
Printer,6,115.85,Gift Card,TX301477,695.1,104,Male,2023-09-13,
Chair,2,45.59,Debit Card,TX301478,91.18,29,Male,2023-12-16,
Laptop,10,284.88,Cash,TX301479,2848.8,140,Female,2022-10-11,
Monitor,1,138.53,Cash,TX301480,138.53,109,Male,2022-11-19,
Monitor,1,315.13,Gift Card,TX301481,315.13,80,Female,2022-09-02,
Tablet,10,100.85,Online,TX301482,1008.5,1,Male,2023-12-01,
Chair,10,253.03,Credit Card,TX301483,2530.3,78,Female,2022-09-23,
Printer,7,305.53,Cash,TX301484,2138.71,12,Male,2023-09-17,
Tablet,8,226.38,Debit Card,TX301485,1811.04,132,Male,2023-10-28,
Monitor,5,159.03,Credit Card,TX301486,795.15,125,Male,2022-10-15,
Tablet,3,43.97,Gift Card,TX301487,131.91,138,Male,2022-09-07,
Desk,9,209.42,Debit Card,TX301488,1884.78,64,Female,2023-10-02,
Chair,4,362.34,Credit Card,TX301489,1449.36,115,Male,2022-10-26,
Tablet,5,285.76,Online,TX301490,1428.8,150,Male,2022-12-17,
Phone,6,72.54,Gift Card,TX301491,435.24,86,Male,2022-11-22,
Laptop,10,223.31,Cash,TX301492,2233.1,142,Male,2023-10-11,
Tablet,9,8.13,Credit Card,TX301493,73.17,144,Female,2023-10-21,
Laptop,8,139.06,Cash,TX301494,1112.48,82,Male,2022-12-23,
Phone,10,221.57,Debit Card,TX301495,2215.7,86,Female,2023-12-08,
Printer,1,106.75,Credit Card,TX301496,106.75,27,Male,2023-11-12,
Tablet,9,176.65,Debit Card,TX301497,1589.85,153,Female,2022-11-26,
Printer,8,132.11,Credit Card,TX301498,1056.88,137,Male,2023-12-29,
Phone,3,377.38,Cash,TX301499,1132.14,9,Female,2022-10-15,
Desk,7,288.66,Gift Card,TX301500,2020.62,78,Male,2023-09-02,
Printer,5,157.3,Credit Card,TX301501,786.5,66,Female,2022-12-30,
Printer,1,40.39,Gift Card,TX301502,40.39,141,Male,2023-09-16,
Printer,2,58.06,Online,TX301503,116.12,86,Female,2023-09-05,
Laptop,10,35.81,Online,TX301504,358.1,145,Male,2022-11-07,
Phone,7,253.06,Cash,TX301505,1771.42,59,Male,2023-09-29,
Tablet,3,91.79,Cash,TX301506,275.37,76,Male,2023-11-25,
Phone,4,139.01,Cash,TX301507,556.04,58,Male,2023-10-24,
Phone,2,54.08,Online,TX301508,108.16,127,Male,2022-11-20,
Chair,8,245.72,Gift Card,TX301509,1965.76,55,Male,2023-11-07,
Phone,2,89.38,Online,TX301510,178.76,81,Female,2022-10-24,
Monitor,3,290.93,Cash,TX301511,872.79,51,Female,2023-10-14,
Laptop,2,302.06,Debit Card,TX301512,604.12,56,Female,2023-11-26,
Monitor,5,154.45,Debit Card,TX301513,772.25,55,Male,2022-10-16,
Monitor,10,284.8,Cash,TX301514,2848,65,Female,2022-10-21,
Phone,2,383.87,Cash,TX301515,767.74,60,Female,2022-11-24,
Printer,9,45.51,Online,TX301516,409.59,76,Female,2023-09-04,
Monitor,5,246.01,Gift Card,TX301517,1230.05,114,Male,2023-12-19,
Laptop,2,255.54,Credit Card,TX301518,511.08,108,Female,2023-10-26,
Tablet,3,109.42,Credit Card,TX301519,328.26,68,Male,2022-10-10,
Laptop,4,342.03,Online,TX301520,1368.12,91,Female,2022-12-22,
Monitor,4,255.43,Online,TX301521,1021.72,90,Male,2023-11-03,
Monitor,10,228.02,Credit Card,TX301522,2280.2,105,Male,2022-10-13,
Monitor,7,232.92,Debit Card,TX301523,1630.44,92,Male,2022-10-05,
Printer,5,214.37,Debit Card,TX301524,1071.85,104,Male,2023-10-03,
Phone,1,130.45,Cash,TX301525,130.45,115,Male,2023-10-31,
Monitor,9,252.58,Credit Card,TX301526,2273.22,111,Male,2022-12-26,
Chair,5,108.84,Gift Card,TX301527,544.2,68,Male,2023-11-05,
Printer,10,219.61,Cash,TX301528,2196.1,57,Male,2023-09-28,
Tablet,9,211.67,Credit Card,TX301529,1905.03,50,Female,2022-12-02,
Printer,6,345.65,Debit Card,TX301530,2073.9,85,Male,2023-11-06,
Chair,8,337.73,Debit Card,TX301531,2701.84,56,Female,2023-10-08,
Chair,8,154.05,Credit Card,TX301532,1232.4,97,Male,2022-10-23,
Monitor,5,146.28,Debit Card,TX301533,731.4,96,Female,2023-09-09,
Monitor,3,224.49,Credit Card,TX301534,673.47,63,Male,2023-10-04,
Printer,8,331.87,Gift Card,TX301535,2654.96,108,Female,2023-10-15,
Phone,2,242,Credit Card,TX301536,484,73,Male,2023-10-14,
Monitor,4,364.69,Gift Card,TX301537,1458.76,87,Male,2023-11-15,
Monitor,1,249.38,Cash,TX301538,249.38,85,Female,2022-10-19,
Desk,6,274.34,Cash,TX301539,1646.04,51,Female,2023-12-03,
Monitor,4,131.52,Credit Card,TX301540,526.08,57,Female,2022-12-30,
Tablet,2,138.36,Gift Card,TX301541,276.72,113,Female,2023-12-10,
Printer,6,240.23,Online,TX301542,1441.38,83,Female,2022-09-07,
Desk,5,257.71,Online,TX301543,1288.55,98,Male,2023-09-14,
Tablet,1,322.54,Cash,TX301544,322.54,103,Male,2023-10-01,
Printer,3,229.92,Online,TX301545,689.76,56,Female,2022-10-08,
Chair,6,395.79,Credit Card,TX301546,2374.74,85,Female,2022-10-01,
Chair,7,268.29,Credit Card,TX301547,1878.03,93,Female,2022-12-18,
Chair,7,346.83,Online,TX301548,2427.81,57,Female,2022-11-22,
Printer,2,325.91,Debit Card,TX301549,651.82,70,Female,2023-11-05,
Chair,5,298.31,Online,TX301550,1491.55,76,Female,2022-11-10,
Tablet,6,96.53,Cash,TX301551,579.18,95,Male,2023-10-09,
Phone,9,122.13,Debit Card,TX301552,1099.17,82,Female,2022-10-01,
Monitor,10,200.72,Credit Card,TX301553,2007.2,74,Female,2022-10-29,
Chair,9,318.41,Debit Card,TX301554,2865.69,70,Male,2022-10-25,
Phone,5,373.5,Debit Card,TX301555,1867.5,109,Female,2023-10-11,
Tablet,7,395.92,Online,TX301556,2771.44,112,Female,2022-11-26,
Tablet,2,328.21,Gift Card,TX301557,656.42,56,Male,2023-10-09,
Desk,3,258.19,Gift Card,TX301558,774.57,52,Female,2023-12-10,
Tablet,4,207.62,Credit Card,TX301559,830.48,86,Female,2022-12-26,
Monitor,1,287.84,Cash,TX301560,287.84,61,Male,2022-10-20,
Chair,10,303.18,Gift Card,TX301561,3031.8,100,Female,2023-09-17,
Laptop,8,170.21,Online,TX301562,1361.68,51,Male,2023-12-15,
Chair,9,302.06,Debit Card,TX301563,2718.54,79,Male,2022-10-24,
Printer,10,68.48,Gift Card,TX301564,684.8,85,Male,2022-09-02,
Laptop,6,94.92,Credit Card,TX301565,569.52,84,Male,2022-11-18,
Monitor,7,74.85,Cash,TX301566,523.95,66,Male,2023-11-25,
Desk,3,293.43,Debit Card,TX301567,880.29,110,Female,2023-10-07,
Tablet,1,337.9,Gift Card,TX301568,337.9,99,Male,2022-10-29,
Phone,1,231.16,Online,TX301569,231.16,69,Male,2023-09-05,
Phone,2,17.67,Gift Card,TX301570,35.34,95,Female,2022-11-23,
Laptop,6,92.43,Cash,TX301571,554.58,114,Male,2023-09-28,
Desk,2,39.52,Debit Card,TX301572,79.04,61,Male,2023-10-24,
Chair,8,323.82,Credit Card,TX301573,2590.56,103,Male,2023-09-23,
Monitor,10,257.51,Online,TX301574,2575.1,90,Female,2023-09-26,
Tablet,10,292.85,Online,TX301575,2928.5,90,Female,2022-11-05,
Laptop,4,313.24,Gift Card,TX301576,1252.96,90,Male,2022-11-04,
Laptop,7,355.86,Debit Card,TX301577,2491.02,113,Male,2023-09-22,
Tablet,7,25.03,Online,TX301578,175.21,107,Female,2022-12-01,
Tablet,2,52.08,Credit Card,TX301579,104.16,108,Female,2023-11-17,
Chair,4,249.64,Online,TX301580,998.56,61,Male,2022-11-20,
Tablet,4,283.24,Online,TX301581,1132.96,78,Male,2022-12-16,
Chair,8,122.72,Credit Card,TX301582,981.76,93,Male,2023-11-08,
Chair,1,318.78,Cash,TX301583,318.78,69,Male,2022-09-27,
Chair,3,330.4,Gift Card,TX301584,991.2,94,Female,2023-09-06,
Tablet,8,11.98,Debit Card,TX301585,95.84,71,Male,2023-12-22,
Desk,1,71.12,Online,TX301586,71.12,114,Female,2023-12-13,
Laptop,8,358.91,Debit Card,TX301587,2871.28,88,Male,2023-09-25,
Desk,7,41.86,Online,TX301588,293.02,54,Female,2023-09-19,
Desk,6,303.95,Debit Card,TX301589,1823.7,103,Male,2022-12-14,
Laptop,10,380.28,Debit Card,TX301590,3802.8,81,Female,2022-12-24,
Phone,2,320.66,Gift Card,TX301591,641.32,76,Male,2023-12-15,
Chair,8,129.49,Cash,TX301592,1035.92,92,Female,2023-10-30,
Printer,3,319.82,Online,TX301593,959.46,55,Male,2022-12-19,
Tablet,3,374.41,Debit Card,TX301594,1123.23,104,Female,2022-12-30,
Monitor,10,343.66,Credit Card,TX301595,3436.6,65,Male,2022-09-07,
Chair,1,53.91,Cash,TX301596,53.91,109,Male,2022-09-28,
Phone,2,180.34,Cash,TX301597,360.68,95,Male,2022-12-10,
Printer,7,148.31,Credit Card,TX301598,1038.17,103,Male,2023-10-19,
Tablet,8,326.17,Credit Card,TX301599,2609.36,72,Male,2023-10-28,
Laptop,7,215.7,Debit Card,TX301600,1509.9,64,Female,2023-10-09,
Printer,10,91.27,Debit Card,TX301601,912.7,110,Female,2022-12-01,
Chair,9,43.26,Cash,TX301602,389.34,71,Male,2022-12-11,
Desk,7,61.08,Gift Card,TX301603,427.56,67,Female,2022-12-18,
Chair,4,132.07,Debit Card,TX301604,528.28,72,Female,2023-09-03,
Desk,1,159.52,Debit Card,TX301605,159.52,65,Male,2023-11-30,
Chair,4,134.66,Debit Card,TX301606,538.64,91,Male,2022-12-04,
Printer,6,45.37,Cash,TX301607,272.22,91,Male,2022-12-24,
Phone,8,296.29,Credit Card,TX301608,2370.32,85,Male,2023-09-20,
Chair,3,384.37,Cash,TX301609,1153.11,50,Female,2022-10-18,
Phone,6,160.8,Debit Card,TX301610,964.8,71,Male,2022-11-12,
Chair,4,267.99,Credit Card,TX301611,1071.96,96,Male,2022-11-19,
Chair,6,152.9,Debit Card,TX301612,917.4,54,Male,2022-11-09,
Desk,4,114.63,Online,TX301613,458.52,52,Female,2022-09-07,
Tablet,5,83.16,Online,TX301614,415.8,57,Male,2023-10-22,
Printer,6,315.78,Cash,TX301615,1894.68,85,Female,2023-11-05,
Monitor,9,395.2,Cash,TX301616,3556.8,114,Male,2023-09-12,
Desk,8,322.52,Cash,TX301617,2580.16,72,Male,2022-11-07,
Tablet,10,174.06,Debit Card,TX301618,1740.6,55,Male,2022-12-25,
Chair,10,98.41,Cash,TX301619,984.1,114,Female,2022-09-18,
Laptop,9,246.89,Credit Card,TX301620,2222.01,115,Male,2022-10-04,
Laptop,8,68.63,Credit Card,TX301621,549.04,87,Male,2022-12-10,
Chair,2,174.57,Debit Card,TX301622,349.14,63,Male,2023-10-08,
Chair,4,84.97,Cash,TX301623,339.88,51,Male,2022-09-08,
Chair,5,15.19,Credit Card,TX301624,75.95,67,Male,2022-10-17,
Tablet,10,133.34,Online,TX301625,1333.4,113,Male,2022-10-23,
Laptop,5,129.6,Credit Card,TX301626,648,63,Female,2022-11-01,
Monitor,10,52.31,Online,TX301627,523.1,78,Female,2023-12-04,
Desk,10,366.42,Debit Card,TX301628,3664.2,110,Male,2023-11-22,
Phone,1,258.97,Debit Card,TX301629,258.97,62,Female,2022-09-12,
Chair,10,292.68,Online,TX301630,2926.8,112,Female,2023-12-08,
Phone,5,224.77,Debit Card,TX301631,1123.85,86,Male,2023-09-01,
Chair,1,399.31,Cash,TX301632,399.31,83,Male,2022-12-24,
Phone,4,61.05,Gift Card,TX301633,244.2,54,Female,2022-11-15,
Monitor,1,39.85,Cash,TX301634,39.85,65,Female,2022-12-17,
Monitor,2,71.25,Debit Card,TX301635,142.5,83,Male,2023-10-06,
Tablet,10,223.71,Online,TX301636,2237.1,56,Female,2023-09-25,
Phone,9,79.26,Debit Card,TX301637,713.34,84,Female,2022-10-02,
Monitor,6,352.11,Gift Card,TX301638,2112.66,59,Female,2023-10-10,
Monitor,2,264.04,Cash,TX301639,528.08,69,Female,2022-09-23,
Laptop,4,141.85,Cash,TX301640,567.4,92,Male,2023-11-09,
Monitor,5,264.69,Gift Card,TX301641,1323.45,56,Female,2023-12-30,
Desk,6,213.37,Debit Card,TX301642,1280.22,54,Female,2022-09-18,
Desk,5,154.16,Cash,TX301643,770.8,61,Female,2023-10-21,
Printer,8,210.83,Debit Card,TX301644,1686.64,96,Female,2022-11-27,
Monitor,7,35.63,Online,TX301645,249.41,102,Female,2023-11-30,
Chair,7,399.84,Credit Card,TX301646,2798.88,62,Male,2023-11-02,
Desk,9,78.43,Debit Card,TX301647,705.87,87,Female,2022-11-05,
Tablet,10,15.83,Online,TX301648,158.3,95,Female,2022-10-08,
Desk,7,59.78,Credit Card,TX301649,418.46,90,Female,2023-10-20,
Laptop,5,82.19,Debit Card,TX301650,410.95,114,Male,2022-12-09,
Printer,7,218.78,Credit Card,TX301651,1531.46,56,Male,2022-12-08,
Laptop,1,237.09,Debit Card,TX301652,237.09,71,Female,2022-09-03,
Laptop,1,329.62,Online,TX301653,329.62,109,Male,2023-09-08,
Monitor,5,348.37,Cash,TX301654,1741.85,87,Male,2022-10-05,
Desk,5,124.49,Cash,TX301655,622.45,104,Female,2022-10-23,
Printer,3,60.69,Gift Card,TX301656,182.07,111,Male,2022-10-23,
Chair,6,164.69,Debit Card,TX301657,988.14,82,Male,2022-09-11,
Monitor,9,364.39,Debit Card,TX301658,3279.51,103,Male,2022-10-16,
Monitor,1,44.62,Online,TX301659,44.62,68,Male,2022-11-09,
Tablet,7,122.95,Cash,TX301660,860.65,66,Female,2023-12-23,
Printer,2,275.21,Credit Card,TX301661,550.42,61,Female,2022-10-10,
Monitor,2,32.54,Gift Card,TX301662,65.08,60,Male,2022-09-21,
Chair,8,112.95,Cash,TX301663,903.6,87,Male,2023-10-21,
Desk,8,212.13,Debit Card,TX301664,1697.04,51,Female,2022-12-28,
Tablet,8,159.36,Cash,TX301665,1274.88,114,Female,2022-12-21,
Laptop,6,131.09,Debit Card,TX301666,786.54,54,Female,2022-11-01,
Phone,3,43.79,Debit Card,TX301667,131.37,64,Female,2022-11-06,
Phone,9,386.54,Debit Card,TX301668,3478.86,52,Female,2022-12-11,
Printer,6,159.03,Online,TX301669,954.18,108,Male,2022-12-18,
Phone,7,346.39,Online,TX301670,2424.73,53,Female,2023-09-17,
Tablet,7,381.19,Credit Card,TX301671,2668.33,58,Male,2022-09-18,
Printer,4,268.92,Online,TX301672,1075.68,65,Female,2023-09-17,
Desk,7,33.8,Debit Card,TX301673,236.6,87,Female,2023-09-01,
Laptop,9,112.07,Credit Card,TX301674,1008.63,95,Female,2022-12-27,
Printer,9,29.42,Credit Card,TX301675,264.78,94,Male,2023-11-14,
Chair,4,93.92,Credit Card,TX301676,375.68,81,Female,2023-11-13,
Printer,2,328.66,Cash,TX301677,657.32,54,Male,2022-12-03,
Printer,3,60.13,Gift Card,TX301678,180.39,79,Male,2023-11-06,
Tablet,2,139.89,Cash,TX301679,279.78,84,Male,2022-11-06,
Phone,10,258.14,Debit Card,TX301680,2581.4,71,Female,2023-10-18,
Chair,8,236.42,Online,TX301681,1891.36,100,Female,2023-12-28,
Desk,1,309.89,Debit Card,TX301682,309.89,85,Male,2023-12-12,
Laptop,7,291.64,Credit Card,TX301683,2041.48,91,Female,2023-12-19,
Laptop,10,84.01,Cash,TX301684,840.1,86,Male,2022-11-22,
Monitor,3,60.66,Cash,TX301685,181.98,101,Female,2023-09-05,
Phone,5,364.23,Credit Card,TX301686,1821.15,96,Female,2022-10-22,
Laptop,7,55.08,Debit Card,TX301687,385.56,79,Female,2022-10-17,
Printer,2,235.68,Debit Card,TX301688,471.36,84,Female,2022-12-04,
Monitor,10,278.33,Debit Card,TX301689,2783.3,91,Female,2023-10-28,
Phone,7,334.22,Credit Card,TX301690,2339.54,88,Female,2022-11-22,
Chair,9,316.2,Credit Card,TX301691,2845.8,56,Female,2022-12-06,
Printer,9,261.12,Online,TX301692,2350.08,75,Female,2023-09-05,
Tablet,5,152.95,Cash,TX301693,764.75,64,Female,2022-11-14,
Printer,1,273.63,Online,TX301694,273.63,56,Female,2023-11-27,
Tablet,2,100.43,Online,TX301695,200.86,75,Male,2022-09-22,
Tablet,4,129.51,Online,TX301696,518.04,97,Female,2022-11-25,
Laptop,1,196.22,Credit Card,TX301697,196.22,105,Female,2023-12-20,
Tablet,9,341.6,Online,TX301698,3074.4,74,Female,2023-09-04,
Desk,1,371.27,Credit Card,TX301699,371.27,72,Female,2023-12-09,
Laptop,5,132.68,Online,TX301700,663.4,81,Female,2023-11-15,
Monitor,3,21.15,Online,TX301701,63.45,50,Male,2022-12-04,
Printer,7,262.11,Debit Card,TX301702,1834.77,69,Male,2023-09-29,
Laptop,4,20.86,Debit Card,TX301703,83.44,85,Male,2023-12-19,
Printer,5,350.15,Credit Card,TX301704,1750.75,84,Male,2023-09-14,
Monitor,2,302.49,Cash,TX301705,604.98,70,Male,2022-12-04,
Laptop,1,42.78,Gift Card,TX301706,42.78,65,Female,2022-10-15,
Phone,2,126.37,Online,TX301707,252.74,96,Male,2023-10-28,
Tablet,2,151.89,Gift Card,TX301708,303.78,84,Male,2022-11-27,
Desk,7,29.59,Online,TX301709,207.13,115,Female,2023-10-04,
Chair,2,322.73,Cash,TX301710,645.46,62,Male,2022-11-09,
Laptop,9,184.8,Debit Card,TX301711,1663.2,93,Male,2022-12-12,
Chair,5,106.95,Credit Card,TX301712,534.75,60,Male,2022-12-03,
Monitor,1,257.74,Online,TX301713,257.74,92,Male,2023-10-22,
Phone,9,117.58,Online,TX301714,1058.22,89,Male,2023-10-13,
Printer,1,16.02,Online,TX301715,16.02,75,Male,2022-11-01,
Tablet,7,108.08,Credit Card,TX301716,756.56,94,Female,2022-12-06,
Tablet,9,137.26,Online,TX301717,1235.34,89,Male,2023-10-02,
Printer,5,206.39,Credit Card,TX301718,1031.95,83,Female,2023-11-27,
Desk,3,375.7,Debit Card,TX301719,1127.1,85,Male,2023-10-25,
Printer,2,257.27,Online,TX301720,514.54,53,Male,2023-09-16,
Printer,7,44.59,Credit Card,TX301721,312.13,69,Female,2022-12-21,
Phone,9,309.23,Credit Card,TX301722,2783.07,100,Male,2022-10-30,
Printer,6,133.94,Debit Card,TX301723,803.64,114,Female,2022-12-17,
Printer,3,268.52,Online,TX301724,805.56,104,Male,2022-12-07,
Chair,6,181.74,Online,TX301725,1090.44,110,Female,2023-11-28,
Monitor,3,356.32,Gift Card,TX301726,1068.96,110,Male,2022-09-30,
Phone,10,273.17,Credit Card,TX301727,2731.7,76,Female,2023-10-19,
Chair,5,386.61,Credit Card,TX301728,1933.05,98,Male,2022-09-29,
Monitor,5,69.55,Online,TX301729,347.75,95,Female,2023-10-09,
Chair,4,374.3,Credit Card,TX301730,1497.2,56,Male,2023-10-17,
Phone,2,34.03,Online,TX301731,68.06,115,Female,2022-12-12,
Phone,8,21.25,Cash,TX301732,170,111,Male,2023-12-13,
Printer,9,126.15,Credit Card,TX301733,1135.35,66,Male,2022-09-04,
Laptop,9,204.16,Online,TX301734,1837.44,51,Male,2022-10-21,
Laptop,2,260.92,Cash,TX301735,521.84,64,Male,2022-10-10,
Desk,2,133.31,Gift Card,TX301736,266.62,57,Male,2022-10-16,
Desk,9,281.94,Debit Card,TX301737,2537.46,87,Male,2023-09-05,
Printer,5,280.53,Credit Card,TX301738,1402.65,92,Male,2022-11-13,
Printer,3,200.9,Credit Card,TX301739,602.7,67,Male,2022-10-29,
Laptop,1,96.6,Cash,TX301740,96.6,73,Male,2022-11-28,
Desk,8,76.79,Gift Card,TX301741,614.32,51,Female,2022-12-14,
Chair,1,156.76,Debit Card,TX301742,156.76,101,Female,2023-12-18,
Tablet,5,180.96,Cash,TX301743,904.8,51,Male,2023-10-01,
Desk,7,83.2,Cash,TX301744,582.4,101,Male,2022-09-25,
Printer,4,30.7,Debit Card,TX301745,122.8,109,Female,2023-10-12,
Printer,4,17.38,Credit Card,TX301746,69.52,75,Female,2022-09-21,
Tablet,10,146.81,Credit Card,TX301747,1468.1,99,Male,2023-10-29,
Printer,9,258.06,Credit Card,TX301748,2322.54,64,Female,2022-10-11,
Laptop,4,263.54,Gift Card,TX301749,1054.16,66,Male,2022-09-10,
Desk,1,258.83,Debit Card,TX301750,258.83,105,Female,2023-12-13,
Tablet,6,320.46,Online,TX301751,1922.76,114,Female,2023-09-19,
Desk,9,331.31,Debit Card,TX301752,2981.79,104,Male,2022-11-05,
Printer,10,193.2,Cash,TX301753,1932,94,Female,2023-12-30,
Monitor,3,202.34,Gift Card,TX301754,607.02,82,Female,2023-12-10,
Tablet,1,94.87,Credit Card,TX301755,94.87,103,Male,2022-09-16,
Tablet,2,294.98,Online,TX301756,589.96,110,Female,2022-10-24,
Chair,8,249.03,Cash,TX301757,1992.24,76,Male,2022-10-12,
Chair,6,264.35,Online,TX301758,1586.1,64,Female,2023-12-09,
Tablet,6,63.86,Gift Card,TX301759,383.16,78,Female,2023-09-07,
Desk,9,170.79,Credit Card,TX301760,1537.11,64,Female,2023-10-31,
Desk,4,149.36,Credit Card,TX301761,597.44,109,Male,2023-10-01,
Chair,1,170.62,Credit Card,TX301762,170.62,103,Female,2022-12-15,
Tablet,10,99.73,Debit Card,TX301763,997.3,72,Female,2022-10-16,
Printer,6,123.3,Online,TX301764,739.8,54,Male,2022-12-26,
Printer,7,154.19,Cash,TX301765,1079.33,108,Female,2022-12-20,
Monitor,1,310.65,Cash,TX301766,310.65,56,Female,2023-10-05,
Phone,9,120.28,Cash,TX301767,1082.52,104,Female,2022-09-07,
Desk,3,337.89,Cash,TX301768,1013.67,60,Male,2022-10-25,
Monitor,7,66.76,Cash,TX301769,467.32,67,Female,2022-10-04,
Printer,3,370.92,Cash,TX301770,1112.76,81,Female,2022-11-08,
Chair,3,203.32,Cash,TX301771,609.96,101,Male,2023-12-26,
Laptop,9,136.79,Credit Card,TX301772,1231.11,101,Male,2023-12-20,
Tablet,5,130.1,Gift Card,TX301773,650.5,105,Female,2023-12-25,
Printer,10,60.34,Credit Card,TX301774,603.4,114,Female,2023-10-13,
Laptop,8,13.17,Debit Card,TX301775,105.36,54,Male,2023-09-05,
Desk,5,160.54,Credit Card,TX301776,802.7,65,Female,2022-09-01,
Monitor,7,255.98,Cash,TX301777,1791.86,56,Female,2022-12-10,
Laptop,7,161.95,Cash,TX301778,1133.65,50,Male,2022-12-16,
Tablet,3,288.88,Debit Card,TX301779,866.64,103,Female,2022-11-06,
Desk,6,151.75,Online,TX301780,910.5,109,Female,2022-10-14,
Monitor,4,205.78,Online,TX301781,823.12,99,Male,2023-09-01,
Laptop,2,12.5,Cash,TX301782,25,56,Female,2022-09-05,
Phone,7,19.1,Credit Card,TX301783,133.7,87,Female,2022-10-05,
Laptop,7,342.43,Debit Card,TX301784,2397.01,60,Female,2022-12-02,
Monitor,6,84.35,Cash,TX301785,506.1,95,Male,2022-12-01,
Desk,9,120.3,Online,TX301786,1082.7,68,Female,2022-12-26,
Chair,7,150.54,Credit Card,TX301787,1053.78,58,Male,2023-11-26,
Printer,9,154.54,Online,TX301788,1390.86,67,Male,2022-09-02,
Desk,4,169.72,Cash,TX301789,678.88,55,Female,2022-10-11,
Printer,5,135.86,Credit Card,TX301790,679.3,99,Male,2023-09-21,
Chair,9,141.4,Credit Card,TX301791,1272.6,89,Female,2022-12-30,
Desk,3,177.64,Gift Card,TX301792,532.92,84,Female,2022-11-19,
Tablet,9,120.79,Online,TX301793,1087.11,101,Male,2023-09-27,
Phone,1,154.19,Gift Card,TX301794,154.19,102,Male,2022-11-05,
Desk,9,195.15,Gift Card,TX301795,1756.35,91,Female,2022-12-23,
Laptop,8,212.14,Debit Card,TX301796,1697.12,104,Male,2023-11-21,
Tablet,10,81.29,Debit Card,TX301797,812.9,114,Male,2023-12-20,
Printer,3,64.42,Debit Card,TX301798,193.26,89,Female,2023-11-10,
Laptop,4,230.15,Gift Card,TX301799,920.6,71,Male,2023-10-03,
Phone,7,143.31,Online,TX301800,1003.17,93,Female,2022-10-23,
Phone,3,95.88,Debit Card,TX301801,287.64,86,Male,2023-12-29,
Tablet,7,6.09,Gift Card,TX301802,42.63,59,Female,2023-12-14,
Printer,5,55.87,Debit Card,TX301803,279.35,101,Male,2022-10-03,
Tablet,9,317.69,Credit Card,TX301804,2859.21,57,Male,2023-10-14,
Laptop,3,22.13,Credit Card,TX301805,66.39,72,Female,2023-12-03,
Laptop,2,162.37,Gift Card,TX301806,324.74,107,Male,2022-11-19,
Laptop,5,327.6,Gift Card,TX301807,1638,67,Male,2023-10-25,
Printer,9,52.04,Gift Card,TX301808,468.36,107,Male,2023-09-09,
Desk,4,167.94,Credit Card,TX301809,671.76,53,Male,2022-12-24,
Tablet,3,48.51,Debit Card,TX301810,145.53,76,Male,2022-12-01,
Chair,7,250.94,Debit Card,TX301811,1756.58,83,Male,2023-10-10,
Chair,10,72.6,Cash,TX301812,726,70,Male,2023-09-02,
Printer,2,229.46,Cash,TX301813,458.92,106,Male,2023-09-22,
Desk,7,89.98,Debit Card,TX301814,629.86,66,Female,2022-09-12,
Printer,10,299.33,Credit Card,TX301815,2993.3,109,Male,2022-11-11,
Monitor,3,269.05,Cash,TX301816,807.15,79,Female,2023-09-03,
Desk,5,254.98,Gift Card,TX301817,1274.9,60,Male,2023-09-27,
Phone,6,196.33,Credit Card,TX301818,1177.98,57,Male,2023-12-25,
Desk,8,265.63,Online,TX301819,2125.04,106,Female,2022-11-26,
Desk,9,220.84,Online,TX301820,1987.56,112,Female,2022-12-07,
Monitor,3,190.25,Online,TX301821,570.75,94,Male,2022-12-22,
Tablet,7,45.06,Debit Card,TX301822,315.42,56,Female,2022-10-03,
Desk,8,243.8,Gift Card,TX301823,1950.4,87,Female,2023-09-26,
Desk,8,99.9,Online,TX301824,799.2,83,Female,2022-10-17,
Printer,5,106.33,Debit Card,TX301825,531.65,79,Female,2023-10-25,
Chair,5,95.82,Cash,TX301826,479.1,53,Male,2023-10-26,
Laptop,6,165.69,Credit Card,TX301827,994.14,109,Female,2023-12-29,
Laptop,9,244.46,Cash,TX301828,2200.14,101,Male,2022-11-08,
Laptop,4,265.38,Online,TX301829,1061.52,113,Female,2023-12-25,
Tablet,2,94.02,Debit Card,TX301830,188.04,110,Male,2023-12-16,
Phone,4,188.71,Online,TX301831,754.84,64,Female,2022-12-03,
Tablet,8,161.61,Gift Card,TX301832,1292.88,66,Male,2022-09-24,
Phone,7,52.07,Gift Card,TX301833,364.49,108,Female,2022-12-14,
Monitor,7,324.85,Debit Card,TX301834,2273.95,84,Male,2022-12-11,
Chair,9,269.56,Online,TX301835,2426.04,61,Female,2023-11-20,
Printer,10,332.92,Online,TX301836,3329.2,106,Female,2022-09-04,
Laptop,9,79.4,Cash,TX301837,714.6,64,Female,2023-12-30,
Laptop,1,231.81,Credit Card,TX301838,231.81,110,Female,2022-12-14,
Desk,10,155.46,Cash,TX301839,1554.6,76,Male,2023-10-24,
Monitor,10,388.8,Cash,TX301840,3888,84,Female,2023-11-24,
